contig	source	pi	num_snps	contig_len	theta	snps_present
SUPERPANG_8_length=195399	5EM_S26.pan.rmd.sort	5.61997480112513e-05	47	195399	8.21491599095301e-05	TRUE
SUPERPANG_8_length=195399	5XE_S51.pan.rmd.sort	7.76817844745618e-05	96	195399	0.000167751947990372	TRUE
SUPERPANG_8_length=195399	5XM_S27.pan.rmd.sort	2.57043679227686e-05	96	195399	0.000173681740512967	TRUE
SUPERPANG_8_length=195399	6EE_S52.pan.rmd.sort	7.45150972706428e-05	49	195399	8.56439919483911e-05	TRUE
SUPERPANG_8_length=195399	6EM_S28.pan.rmd.sort	8.57803193325973e-05	43	195399	7.51592811296642e-05	TRUE
SUPERPANG_93_length=11667	2EE_S44.pan.rmd.sort	3.0475319752769e-05	1	11667	2.92634912271711e-05	TRUE
SUPERPANG_93_length=11667	2EM_S20.pan.rmd.sort	1.71423673609325e-05	1	11667	2.92634912271711e-05	TRUE
SUPERPANG_93_length=11667	3EE_S46.pan.rmd.sort	1.71423673609325e-05	1	11667	2.92634912271711e-05	TRUE
SUPERPANG_93_length=11667	4EE_S48.pan.rmd.sort	1.71423673609325e-05	1	11667	2.92634912271711e-05	TRUE
SUPERPANG_93_length=11667	4EM_S24.pan.rmd.sort	3.0475319752769e-05	1	11667	2.92634912271711e-05	TRUE
SUPERPANG_93_length=11667	6EE_S52.pan.rmd.sort	1.71423673609325e-05	1	11667	2.92634912271711e-05	TRUE
SUPERPANG_94_length=41094	1EE_S42.pan.rmd.sort	0	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	1EM_S18.pan.rmd.sort	0	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	1XE_S43.pan.rmd.sort	4.05584081635964e-05	3	41094	2.81562502953892e-05	TRUE
SUPERPANG_94_length=41094	2EE_S44.pan.rmd.sort	1.8386478367497e-05	3	41094	2.49252051795249e-05	TRUE
SUPERPANG_94_length=41094	2EM_S20.pan.rmd.sort	9.73425484279178e-06	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	2XE_S45.pan.rmd.sort	2.27132612998475e-05	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	3EE_S46.pan.rmd.sort	9.73425484279178e-06	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	3EM_S22.pan.rmd.sort	9.73425484279178e-06	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	3XE_S47.pan.rmd.sort	4.97504366682349e-05	4	41094	3.32327981843973e-05	TRUE
SUPERPANG_94_length=41094	4EE_S48.pan.rmd.sort	9.73425484279178e-06	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	4EM_S24.pan.rmd.sort	9.73425484279178e-06	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	4XE_S49.pan.rmd.sort	2.27132612998475e-05	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	5EE_S50.pan.rmd.sort	1.73053419427409e-05	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	5EM_S26.pan.rmd.sort	9.73425484279178e-06	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	5XE_S51.pan.rmd.sort	2.75790464139128e-05	4	41094	3.75407535045969e-05	TRUE
SUPERPANG_94_length=41094	5XM_S27.pan.rmd.sort	4.86712742139589e-06	2	41094	1.66172078335153e-05	TRUE
SUPERPANG_94_length=41094	6EE_S52.pan.rmd.sort	1.46010269388947e-05	3	41094	2.49252051795249e-05	TRUE
SUPERPANG_94_length=41094	6EM_S28.pan.rmd.sort	3.35274681894626e-05	4	41094	3.32327981843973e-05	TRUE
SUPERPANG_94_length=41094	6XE_S53.pan.rmd.sort	1.99899876235903e-05	2	41094	1.87712903304525e-05	TRUE
SUPERPANG_97_length=51150	1EE_S42.pan.rmd.sort	0	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	1EM_S18.pan.rmd.sort	0	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	1XE_S43.pan.rmd.sort	7.7057701851997e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	2EE_S44.pan.rmd.sort	4.04879450408798e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	2EM_S20.pan.rmd.sort	3.13455058381005e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	2XE_S45.pan.rmd.sort	8.70674380841681e-05	10	51150	6.68842126998013e-05	TRUE
SUPERPANG_97_length=51150	3EE_S46.pan.rmd.sort	1.17545646892877e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	3EM_S22.pan.rmd.sort	2.74273176083379e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	3XE_S47.pan.rmd.sort	8.66354953025277e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	4EE_S48.pan.rmd.sort	3.13455058381005e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	4EM_S24.pan.rmd.sort	4.04879450408798e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	4XE_S49.pan.rmd.sort	6.66091999059635e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	5EE_S50.pan.rmd.sort	4.96303842436591e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	5EM_S26.pan.rmd.sort	3.13455058381005e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	5XE_S51.pan.rmd.sort	0.000368124823434818	94	51150	0.000649866255889447	TRUE
SUPERPANG_97_length=51150	5XM_S27.pan.rmd.sort	0.000329693484984889	113	51150	0.000780932005490405	TRUE
SUPERPANG_97_length=51150	6EE_S52.pan.rmd.sort	4.04879450408798e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	6EM_S28.pan.rmd.sort	5.57253437121786e-05	8	51150	5.35094666793207e-05	TRUE
SUPERPANG_97_length=51150	6XE_S53.pan.rmd.sort	0.000231096139911087	25	51150	0.00016716141093369	TRUE
SUPERPANG_97_length=51150	6XM_S29.pan.rmd.sort	5.86040876390001e-05	6	51150	4.15523407051858e-05	TRUE
SUPERPANG_99_length=49566	1EE_S42.pan.rmd.sort	0	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	1EM_S18.pan.rmd.sort	8.07249096890073e-06	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	1XE_S43.pan.rmd.sort	0.00011301487356461	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	2EE_S44.pan.rmd.sort	5.11257761363713e-05	11	49566	7.84715421720887e-05	TRUE
SUPERPANG_99_length=49566	2EM_S20.pan.rmd.sort	4.4398700328954e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	2XE_S45.pan.rmd.sort	0.000116154175608072	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	3EE_S46.pan.rmd.sort	8.07249096890073e-06	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	3EM_S22.pan.rmd.sort	2.82537183911526e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	3XE_S47.pan.rmd.sort	0.000121087364533511	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	4EE_S48.pan.rmd.sort	4.4398700328954e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	4EM_S24.pan.rmd.sort	4.75380023724154e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	4XE_S49.pan.rmd.sort	9.08155234001332e-05	11	49566	7.84715421720887e-05	TRUE
SUPERPANG_99_length=49566	5EE_S50.pan.rmd.sort	7.26524187201066e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	5EM_S26.pan.rmd.sort	4.4398700328954e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	5XE_S51.pan.rmd.sort	9.99789282079562e-05	26	49566	0.000179091432752946	TRUE
SUPERPANG_99_length=49566	5XM_S27.pan.rmd.sort	6.59053921370832e-05	26	49566	0.000179091432752946	TRUE
SUPERPANG_99_length=49566	6EE_S52.pan.rmd.sort	4.75380023724154e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_99_length=49566	6EM_S28.pan.rmd.sort	7.89310228070294e-05	11	49566	7.57923891267878e-05	TRUE
SUPERPANG_9_length=48983	1EE_S42.pan.rmd.sort	0	0	26226	0	FALSE
SUPERPANG_18_length=31676	1EE_S42.pan.rmd.sort	0	0	20233	0	FALSE
SUPERPANG_19_length=31097	1EE_S42.pan.rmd.sort	0	0	26482	0	FALSE
SUPERPANG_22_length=21680	1EE_S42.pan.rmd.sort	0	0	16803	0	FALSE
SUPERPANG_23_length=20494	1EE_S42.pan.rmd.sort	0	0	16958	0	FALSE
SUPERPANG_24_length=18481	1EE_S42.pan.rmd.sort	0	0	13218	0	FALSE
SUPERPANG_26_length=15701	1EE_S42.pan.rmd.sort	0	0	10797	0	FALSE
SUPERPANG_28_length=13079	1EE_S42.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	1EE_S42.pan.rmd.sort	0	0	6202	0	FALSE
SUPERPANG_30_length=13391	1EE_S42.pan.rmd.sort	0	0	11468	0	FALSE
SUPERPANG_31_length=9497	1EE_S42.pan.rmd.sort	0	0	4282	0	FALSE
SUPERPANG_33_length=9224	1EE_S42.pan.rmd.sort	0	0	2528	0	FALSE
SUPERPANG_35_length=6880	1EE_S42.pan.rmd.sort	0	0	1417	0	FALSE
SUPERPANG_37_length=21280	1EE_S42.pan.rmd.sort	0	0	17743	0	FALSE
SUPERPANG_38_length=105479	1EE_S42.pan.rmd.sort	0	0	67211	0	FALSE
SUPERPANG_39_length=4331	1EE_S42.pan.rmd.sort	0	0	3440	0	FALSE
SUPERPANG_40_length=3626	1EE_S42.pan.rmd.sort	0	0	2381	0	FALSE
SUPERPANG_42_length=2842	1EE_S42.pan.rmd.sort	0	0	1237	0	FALSE
SUPERPANG_45_length=840	1EE_S42.pan.rmd.sort	0	0	306	0	FALSE
SUPERPANG_46_length=415	1EE_S42.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	1EE_S42.pan.rmd.sort	0	0	4552	0	FALSE
SUPERPANG_60_length=1938	1EE_S42.pan.rmd.sort	0	0	1231	0	FALSE
SUPERPANG_63_length=74749	1EE_S42.pan.rmd.sort	0	0	64249	0	FALSE
SUPERPANG_64_length=51292	1EE_S42.pan.rmd.sort	0	0	37037	0	FALSE
SUPERPANG_66_length=21572	1EE_S42.pan.rmd.sort	0	0	20307	0	FALSE
SUPERPANG_70_length=39927	1EE_S42.pan.rmd.sort	0	0	26910	0	FALSE
SUPERPANG_72_length=44178	1EE_S42.pan.rmd.sort	0	0	33804	0	FALSE
SUPERPANG_77_length=2513	1EE_S42.pan.rmd.sort	0	0	2423	0	FALSE
SUPERPANG_82_length=805	1EE_S42.pan.rmd.sort	0	0	727	0	FALSE
SUPERPANG_83_length=971	1EE_S42.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_93_length=11667	1EE_S42.pan.rmd.sort	0	0	5162	0	FALSE
SUPERPANG_102_length=760	1EE_S42.pan.rmd.sort	0	0	716	0	FALSE
SUPERPANG_104_length=9869	1EE_S42.pan.rmd.sort	0	0	8874	0	FALSE
SUPERPANG_107_length=4195	1EE_S42.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	1EE_S42.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	1EE_S42.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	1EM_S18.pan.rmd.sort	0	0	26274	0	FALSE
SUPERPANG_14_length=36636	1EM_S18.pan.rmd.sort	0	0	18692	0	FALSE
SUPERPANG_18_length=31676	1EM_S18.pan.rmd.sort	0	0	20204	0	FALSE
SUPERPANG_19_length=31097	1EM_S18.pan.rmd.sort	0	0	26525	0	FALSE
SUPERPANG_22_length=21680	1EM_S18.pan.rmd.sort	0	0	16851	0	FALSE
SUPERPANG_23_length=20494	1EM_S18.pan.rmd.sort	0	0	17011	0	FALSE
SUPERPANG_24_length=18481	1EM_S18.pan.rmd.sort	0	0	13203	0	FALSE
SUPERPANG_26_length=15701	1EM_S18.pan.rmd.sort	0	0	10797	0	FALSE
SUPERPANG_28_length=13079	1EM_S18.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	1EM_S18.pan.rmd.sort	0	0	6392	0	FALSE
SUPERPANG_30_length=13391	1EM_S18.pan.rmd.sort	0	0	11392	0	FALSE
SUPERPANG_31_length=9497	1EM_S18.pan.rmd.sort	0	0	4264	0	FALSE
SUPERPANG_33_length=9224	1EM_S18.pan.rmd.sort	0	0	2534	0	FALSE
SUPERPANG_35_length=6880	1EM_S18.pan.rmd.sort	0	0	1418	0	FALSE
SUPERPANG_37_length=21280	1EM_S18.pan.rmd.sort	0	0	17736	0	FALSE
SUPERPANG_38_length=105479	1EM_S18.pan.rmd.sort	0	0	67166	0	FALSE
SUPERPANG_39_length=4331	1EM_S18.pan.rmd.sort	0	0	3439	0	FALSE
SUPERPANG_40_length=3626	1EM_S18.pan.rmd.sort	0	0	2384	0	FALSE
SUPERPANG_41_length=3105	1EM_S18.pan.rmd.sort	0	0	735	0	FALSE
SUPERPANG_42_length=2842	1EM_S18.pan.rmd.sort	0	0	1325	0	FALSE
SUPERPANG_45_length=840	1EM_S18.pan.rmd.sort	0	0	305	0	FALSE
SUPERPANG_46_length=415	1EM_S18.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	1EM_S18.pan.rmd.sort	0	0	4550	0	FALSE
SUPERPANG_60_length=1938	1EM_S18.pan.rmd.sort	0	0	1230	0	FALSE
SUPERPANG_63_length=74749	1EM_S18.pan.rmd.sort	0	0	64438	0	FALSE
SUPERPANG_64_length=51292	1EM_S18.pan.rmd.sort	0	0	36954	0	FALSE
SUPERPANG_66_length=21572	1EM_S18.pan.rmd.sort	0	0	20499	0	FALSE
SUPERPANG_70_length=39927	1EM_S18.pan.rmd.sort	0	0	26874	0	FALSE
SUPERPANG_72_length=44178	1EM_S18.pan.rmd.sort	0	0	33736	0	FALSE
SUPERPANG_75_length=2765	1EM_S18.pan.rmd.sort	0	0	1513	0	FALSE
SUPERPANG_76_length=2548	1EM_S18.pan.rmd.sort	0	0	2486	0	FALSE
SUPERPANG_77_length=2513	1EM_S18.pan.rmd.sort	0	0	2432	0	FALSE
SUPERPANG_78_length=2030	1EM_S18.pan.rmd.sort	0	0	1006	0	FALSE
SUPERPANG_82_length=805	1EM_S18.pan.rmd.sort	0	0	737	0	FALSE
SUPERPANG_83_length=971	1EM_S18.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_93_length=11667	1EM_S18.pan.rmd.sort	0	0	5194	0	FALSE
SUPERPANG_102_length=760	1EM_S18.pan.rmd.sort	0	0	709	0	FALSE
SUPERPANG_104_length=9869	1EM_S18.pan.rmd.sort	0	0	8872	0	FALSE
SUPERPANG_105_length=4628	1EM_S18.pan.rmd.sort	0	0	1909	0	FALSE
SUPERPANG_106_length=4367	1EM_S18.pan.rmd.sort	0	0	2456	0	FALSE
SUPERPANG_107_length=4195	1EM_S18.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	1EM_S18.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	1EM_S18.pan.rmd.sort	0	0	719	0	FALSE
SUPERPANG_9_length=48983	1XE_S43.pan.rmd.sort	0	0	25905	0	FALSE
SUPERPANG_18_length=31676	1XE_S43.pan.rmd.sort	0	0	20161	0	FALSE
SUPERPANG_19_length=31097	1XE_S43.pan.rmd.sort	0	0	26392	0	FALSE
SUPERPANG_22_length=21680	1XE_S43.pan.rmd.sort	0	0	16172	0	FALSE
SUPERPANG_23_length=20494	1XE_S43.pan.rmd.sort	0	0	16947	0	FALSE
SUPERPANG_24_length=18481	1XE_S43.pan.rmd.sort	0	0	13167	0	FALSE
SUPERPANG_26_length=15701	1XE_S43.pan.rmd.sort	0	0	10737	0	FALSE
SUPERPANG_28_length=13079	1XE_S43.pan.rmd.sort	0	0	12602	0	FALSE
SUPERPANG_29_length=11951	1XE_S43.pan.rmd.sort	0	0	6041	0	FALSE
SUPERPANG_30_length=13391	1XE_S43.pan.rmd.sort	0	0	11295	0	FALSE
SUPERPANG_31_length=9497	1XE_S43.pan.rmd.sort	0	0	4208	0	FALSE
SUPERPANG_33_length=9224	1XE_S43.pan.rmd.sort	0	0	2472	0	FALSE
SUPERPANG_37_length=21280	1XE_S43.pan.rmd.sort	0	0	17720	0	FALSE
SUPERPANG_38_length=105479	1XE_S43.pan.rmd.sort	0	0	66833	0	FALSE
SUPERPANG_39_length=4331	1XE_S43.pan.rmd.sort	0	0	3417	0	FALSE
SUPERPANG_40_length=3626	1XE_S43.pan.rmd.sort	0	0	2373	0	FALSE
SUPERPANG_46_length=415	1XE_S43.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	1XE_S43.pan.rmd.sort	0	0	4537	0	FALSE
SUPERPANG_60_length=1938	1XE_S43.pan.rmd.sort	0	0	1228	0	FALSE
SUPERPANG_63_length=74749	1XE_S43.pan.rmd.sort	0	0	64562	0	FALSE
SUPERPANG_64_length=51292	1XE_S43.pan.rmd.sort	0	0	36891	0	FALSE
SUPERPANG_66_length=21572	1XE_S43.pan.rmd.sort	0	0	20330	0	FALSE
SUPERPANG_70_length=39927	1XE_S43.pan.rmd.sort	0	0	26549	0	FALSE
SUPERPANG_72_length=44178	1XE_S43.pan.rmd.sort	0	0	33364	0	FALSE
SUPERPANG_75_length=2765	1XE_S43.pan.rmd.sort	0	0	1533	0	FALSE
SUPERPANG_76_length=2548	1XE_S43.pan.rmd.sort	0	0	2486	0	FALSE
SUPERPANG_77_length=2513	1XE_S43.pan.rmd.sort	0	0	2432	0	FALSE
SUPERPANG_78_length=2030	1XE_S43.pan.rmd.sort	0	0	1006	0	FALSE
SUPERPANG_82_length=805	1XE_S43.pan.rmd.sort	0	0	737	0	FALSE
SUPERPANG_83_length=971	1XE_S43.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_93_length=11667	1XE_S43.pan.rmd.sort	0	0	5027	0	FALSE
SUPERPANG_102_length=760	1XE_S43.pan.rmd.sort	0	0	708	0	FALSE
SUPERPANG_104_length=9869	1XE_S43.pan.rmd.sort	0	0	8866	0	FALSE
SUPERPANG_105_length=4628	1XE_S43.pan.rmd.sort	0	0	1922	0	FALSE
SUPERPANG_106_length=4367	1XE_S43.pan.rmd.sort	0	0	2426	0	FALSE
SUPERPANG_107_length=4195	1XE_S43.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	1XE_S43.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	1XE_S43.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	2EE_S44.pan.rmd.sort	0	0	26234	0	FALSE
SUPERPANG_18_length=31676	2EE_S44.pan.rmd.sort	0	0	20234	0	FALSE
SUPERPANG_19_length=31097	2EE_S44.pan.rmd.sort	0	0	26411	0	FALSE
SUPERPANG_22_length=21680	2EE_S44.pan.rmd.sort	0	0	16778	0	FALSE
SUPERPANG_23_length=20494	2EE_S44.pan.rmd.sort	0	0	17026	0	FALSE
SUPERPANG_24_length=18481	2EE_S44.pan.rmd.sort	0	0	13244	0	FALSE
SUPERPANG_26_length=15701	2EE_S44.pan.rmd.sort	0	0	10795	0	FALSE
SUPERPANG_28_length=13079	2EE_S44.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	2EE_S44.pan.rmd.sort	0	0	6465	0	FALSE
SUPERPANG_30_length=13391	2EE_S44.pan.rmd.sort	0	0	11408	0	FALSE
SUPERPANG_31_length=9497	2EE_S44.pan.rmd.sort	0	0	4289	0	FALSE
SUPERPANG_33_length=9224	2EE_S44.pan.rmd.sort	0	0	2528	0	FALSE
SUPERPANG_35_length=6880	2EE_S44.pan.rmd.sort	0	0	1419	0	FALSE
SUPERPANG_37_length=21280	2EE_S44.pan.rmd.sort	0	0	17741	0	FALSE
SUPERPANG_38_length=105479	2EE_S44.pan.rmd.sort	0	0	67200	0	FALSE
SUPERPANG_39_length=4331	2EE_S44.pan.rmd.sort	0	0	3438	0	FALSE
SUPERPANG_40_length=3626	2EE_S44.pan.rmd.sort	0	0	2381	0	FALSE
SUPERPANG_41_length=3105	2EE_S44.pan.rmd.sort	0	0	691	0	FALSE
SUPERPANG_42_length=2842	2EE_S44.pan.rmd.sort	0	0	1308	0	FALSE
SUPERPANG_45_length=840	2EE_S44.pan.rmd.sort	0	0	305	0	FALSE
SUPERPANG_46_length=415	2EE_S44.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	2EE_S44.pan.rmd.sort	0	0	4549	0	FALSE
SUPERPANG_60_length=1938	2EE_S44.pan.rmd.sort	0	0	1230	0	FALSE
SUPERPANG_63_length=74749	2EE_S44.pan.rmd.sort	0	0	64582	0	FALSE
SUPERPANG_64_length=51292	2EE_S44.pan.rmd.sort	0	0	36904	0	FALSE
SUPERPANG_66_length=21572	2EE_S44.pan.rmd.sort	0	0	20497	0	FALSE
SUPERPANG_70_length=39927	2EE_S44.pan.rmd.sort	0	0	26943	0	FALSE
SUPERPANG_74_length=3380	2EE_S44.pan.rmd.sort	0	0	1024	0	FALSE
SUPERPANG_75_length=2765	2EE_S44.pan.rmd.sort	0	0	1563	0	FALSE
SUPERPANG_76_length=2548	2EE_S44.pan.rmd.sort	0	0	2486	0	FALSE
SUPERPANG_77_length=2513	2EE_S44.pan.rmd.sort	0	0	2432	0	FALSE
SUPERPANG_78_length=2030	2EE_S44.pan.rmd.sort	0	0	1006	0	FALSE
SUPERPANG_82_length=805	2EE_S44.pan.rmd.sort	0	0	737	0	FALSE
SUPERPANG_83_length=971	2EE_S44.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_102_length=760	2EE_S44.pan.rmd.sort	0	0	710	0	FALSE
SUPERPANG_104_length=9869	2EE_S44.pan.rmd.sort	0	0	8874	0	FALSE
SUPERPANG_105_length=4628	2EE_S44.pan.rmd.sort	0	0	1923	0	FALSE
SUPERPANG_106_length=4367	2EE_S44.pan.rmd.sort	0	0	2467	0	FALSE
SUPERPANG_107_length=4195	2EE_S44.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	2EE_S44.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	2EE_S44.pan.rmd.sort	0	0	719	0	FALSE
SUPERPANG_9_length=48983	2EM_S20.pan.rmd.sort	0	0	26212	0	FALSE
SUPERPANG_18_length=31676	2EM_S20.pan.rmd.sort	0	0	20224	0	FALSE
SUPERPANG_19_length=31097	2EM_S20.pan.rmd.sort	0	0	26404	0	FALSE
SUPERPANG_22_length=21680	2EM_S20.pan.rmd.sort	0	0	16738	0	FALSE
SUPERPANG_23_length=20494	2EM_S20.pan.rmd.sort	0	0	17027	0	FALSE
SUPERPANG_24_length=18481	2EM_S20.pan.rmd.sort	0	0	13197	0	FALSE
SUPERPANG_26_length=15701	2EM_S20.pan.rmd.sort	0	0	10778	0	FALSE
SUPERPANG_28_length=13079	2EM_S20.pan.rmd.sort	0	0	12604	0	FALSE
SUPERPANG_29_length=11951	2EM_S20.pan.rmd.sort	0	0	6364	0	FALSE
SUPERPANG_30_length=13391	2EM_S20.pan.rmd.sort	0	0	11465	0	FALSE
SUPERPANG_31_length=9497	2EM_S20.pan.rmd.sort	0	0	4286	0	FALSE
SUPERPANG_33_length=9224	2EM_S20.pan.rmd.sort	0	0	2533	0	FALSE
SUPERPANG_35_length=6880	2EM_S20.pan.rmd.sort	0	0	1419	0	FALSE
SUPERPANG_37_length=21280	2EM_S20.pan.rmd.sort	0	0	17740	0	FALSE
SUPERPANG_38_length=105479	2EM_S20.pan.rmd.sort	0	0	67217	0	FALSE
SUPERPANG_39_length=4331	2EM_S20.pan.rmd.sort	0	0	3438	0	FALSE
SUPERPANG_40_length=3626	2EM_S20.pan.rmd.sort	0	0	2383	0	FALSE
SUPERPANG_41_length=3105	2EM_S20.pan.rmd.sort	0	0	689	0	FALSE
SUPERPANG_42_length=2842	2EM_S20.pan.rmd.sort	0	0	1322	0	FALSE
SUPERPANG_45_length=840	2EM_S20.pan.rmd.sort	0	0	306	0	FALSE
SUPERPANG_46_length=415	2EM_S20.pan.rmd.sort	0	0	415	0	FALSE
SUPERPANG_53_length=5471	2EM_S20.pan.rmd.sort	0	0	4548	0	FALSE
SUPERPANG_60_length=1938	2EM_S20.pan.rmd.sort	0	0	1230	0	FALSE
SUPERPANG_63_length=74749	2EM_S20.pan.rmd.sort	0	0	64668	0	FALSE
SUPERPANG_64_length=51292	2EM_S20.pan.rmd.sort	0	0	37030	0	FALSE
SUPERPANG_66_length=21572	2EM_S20.pan.rmd.sort	0	0	20503	0	FALSE
SUPERPANG_70_length=39927	2EM_S20.pan.rmd.sort	0	0	26887	0	FALSE
SUPERPANG_72_length=44178	2EM_S20.pan.rmd.sort	0	0	33732	0	FALSE
SUPERPANG_75_length=2765	2EM_S20.pan.rmd.sort	0	0	1542	0	FALSE
SUPERPANG_76_length=2548	2EM_S20.pan.rmd.sort	0	0	2486	0	FALSE
SUPERPANG_77_length=2513	2EM_S20.pan.rmd.sort	0	0	2433	0	FALSE
SUPERPANG_78_length=2030	2EM_S20.pan.rmd.sort	0	0	997	0	FALSE
SUPERPANG_82_length=805	2EM_S20.pan.rmd.sort	0	0	737	0	FALSE
SUPERPANG_83_length=971	2EM_S20.pan.rmd.sort	0	0	971	0	FALSE
SUPERPANG_102_length=760	2EM_S20.pan.rmd.sort	0	0	716	0	FALSE
SUPERPANG_104_length=9869	2EM_S20.pan.rmd.sort	0	0	8927	0	FALSE
SUPERPANG_105_length=4628	2EM_S20.pan.rmd.sort	0	0	1887	0	FALSE
SUPERPANG_106_length=4367	2EM_S20.pan.rmd.sort	0	0	2449	0	FALSE
SUPERPANG_107_length=4195	2EM_S20.pan.rmd.sort	0	0	4195	0	FALSE
SUPERPANG_108_length=1664	2EM_S20.pan.rmd.sort	0	0	1664	0	FALSE
SUPERPANG_109_length=948	2EM_S20.pan.rmd.sort	0	0	718	0	FALSE
SUPERPANG_9_length=48983	2XE_S45.pan.rmd.sort	0	0	26003	0	FALSE
SUPERPANG_14_length=36636	2XE_S45.pan.rmd.sort	0	0	18111	0	FALSE
SUPERPANG_18_length=31676	2XE_S45.pan.rmd.sort	0	0	19929	0	FALSE
SUPERPANG_19_length=31097	2XE_S45.pan.rmd.sort	0	0	26362	0	FALSE
SUPERPANG_23_length=20494	2XE_S45.pan.rmd.sort	0	0	16938	0	FALSE
SUPERPANG_24_length=18481	2XE_S45.pan.rmd.sort	0	0	13039	0	FALSE
SUPERPANG_26_length=15701	2XE_S45.pan.rmd.sort	0	0	10753	0	FALSE
SUPERPANG_28_length=13079	2XE_S45.pan.rmd.sort	0	0	12594	0	FALSE
SUPERPANG_29_length=11951	2XE_S45.pan.rmd.sort	0	0	6075	0	FALSE
SUPERPANG_31_length=9497	2XE_S45.pan.rmd.sort	0	0	4111	0	FALSE
SUPERPANG_37_length=21280	2XE_S45.pan.rmd.sort	0	0	17696	0	FALSE
SUPERPANG_38_length=105479	2XE_S45.pan.rmd.sort	0	0	66179	0	FALSE
SUPERPANG_39_length=4331	2XE_S45.pan.rmd.sort	0	0	3421	0	FALSE
